100 164.0000000000   0.000000
105 164.0000000000   0.000000
110 164.0000000000   0.000000
115 164.0000000000   0.000000
120 164.0000000000   0.000000
125 164.0000000000   0.000000
130 164.0000000000   0.000000
135 164.0000000000   0.000000
140 164.0000000000   0.000000
145 164.0000000000   0.000000
150 164.0000000000   0.000000
155 164.0000000000   0.000000
160 164.0000000000   0.000000
165 164.0000000000   0.000000
170 164.0000000000   0.000000
175 164.0000000000   0.000000
180 164.0000000000   0.000000
185 164.0000000000   0.000000
190 164.0000000000   0.000000
195 164.0000000000   0.000000
200 164.0000000000   0.000000
205 164.0000000000   0.000000
210 164.0000000000   0.000000
215 164.0000000000   0.000000
220 164.0000000000   0.000000
225 164.0000000000   0.000000
230 164.0000000000   0.000000
235 164.0000000000   0.000000
240 164.0000000000   0.000000
245 164.0000000000   0.000000
250 164.0000000000   0.000000
255 164.0000000000   0.000000
260 164.0000000000   0.000000
265 164.0000000000   0.000000
270 164.0000000000   0.000000
275 164.0000000000   0.000000
280 164.0000000000   0.000000
