100 82.0000000000  82.000000
105 87.0000000000  87.000000
110 90.0000000000  90.000000
115 94.0000000000  94.000000
120 99.0000000000  99.000000
125 103.0000000000 103.000000
130 106.0000000000 106.000000
135 111.0000000000 111.000000
140 114.0000000000 114.000000
145 118.0000000000 118.000000
150 122.0000000000 122.000000
155 125.0000000000 125.000000
160 128.0000000000 129.000000
165 131.0000000000 136.000000
170 131.0000000000 144.000000
175 130.0000000000 153.000000
180 127.0000000000 161.000000
185 125.0000000000 169.000000
190 124.0000000000 175.000000
195 124.0000000000 181.000000
200 124.0000000000 186.000000
205 125.0000000000 189.000000
210 129.0000000000 191.000000
215 135.0000000000 191.000000
220 147.0000000000 186.000000
225 162.0000000000 178.000000
230 171.0000000000 175.000000
235 175.0000000000 176.000000
240 178.0000000000 178.000000
245 180.0000000000 180.000000
250 183.0000000000 183.000000
255 185.0000000000 185.000000
260 187.0000000000 187.000000
265 191.0000000000 191.000000
270 193.0000000000 193.000000
275 195.0000000000 195.000000
280 197.0000000000 197.000000
285 199.0000000000 199.000000
290 201.0000000000 201.000000
295 204.0000000000 204.000000
