100 81.5000000000  81.600000
110 89.6000000000  89.700000
120 97.8000000000  97.900000
130 105.8000000000 105.900000
140 113.8000000000 114.000000
150 121.7000000000 121.500000
160 133.4000000000 127.300000
170 152.4000000000 126.300000
180 168.6000000000 123.600000
190 180.3000000000 122.900000
200 189.2000000000 124.300000
210 195.8000000000 127.700000
220 199.2000000000 134.900000
230 191.6000000000 156.200000
240 185.4000000000 174.900000
250 186.8000000000 183.800000
260 190.6000000000 189.700000
270 194.9000000000 194.700000
280 199.4000000000 199.400000
290 203.8000000000 203.900000
300 208.3000000000 208.200000
