100 83.2000000000  83.300000
110 91.2000000000  91.300000
120 99.3000000000  99.400000
130 107.4000000000 107.500000
140 115.4000000000 115.600000
150 123.5000000000 123.300000
160 135.4000000000 129.300000
170 154.6000000000 128.600000
180 171.0000000000 126.000000
190 182.7000000000 125.300000
200 191.6000000000 126.600000
210 198.4000000000 130.100000
220 201.7000000000 137.300000
230 194.2000000000 158.600000
240 188.0000000000 177.300000
250 189.4000000000 186.200000
260 193.1000000000 192.300000
270 197.5000000000 197.300000
280 201.9000000000 202.000000
290 206.3000000000 206.400000
300 210.8000000000 210.600000
